X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,Y4,Y5,U0,U1,U2
-6.428845226764678955e-02,-2.962826490402221680e-01,2.988543808460235596e-01,-1.118140369653701782e-01,6.338100880384445190e-02,-5.508887395262718201e-02,4.426637291908264160e-01,5.038363859057426453e-03,1.923899352550506592e-02,-3.024831414222717285e-03,1.894567906856536865e-02,1.560114789754152298e-03,3.665028011655819817e-01,4.464833289319500298e-03,2.457001085553010000e+01
-6.186474114656448364e-02,-2.965155243873596191e-01,3.056315183639526367e-01,-1.014391779899597168e-01,6.672173738479614258e-02,-5.365835502743721008e-02,4.443343281745910645e-01,8.627753704786300659e-03,2.183212898671627045e-02,-9.040446951985359192e-03,2.807363122701644897e-02,1.653545070439577103e-03,3.690781871605349762e-01,2.136697850634900094e-03,2.206487610903199936e+01
-5.863588303327560425e-02,-2.942605614662170410e-01,3.078804910182952881e-01,-9.368059039115905762e-02,6.611634045839309692e-02,-5.220796912908554077e-02,4.413638710975646973e-01,1.014258340001106262e-02,2.316222898662090302e-02,-1.182075683027505875e-02,3.495459258556365967e-02,1.837447285652160645e-03,3.714555683223790261e-01,3.011362803421010126e-05,1.997645020430070062e+01
-5.611797422170639038e-02,-2.915747165679931641e-01,3.092454075813293457e-01,-8.588507771492004395e-02,6.414239853620529175e-02,-5.058414489030838013e-02,4.372686743736267090e-01,1.088383793830871582e-02,2.477749064564704895e-02,-1.402194611728191376e-02,4.175058007240295410e-02,2.077462151646614075e-03,3.736501687469480082e-01,-1.876004146207699936e-03,1.826728376070089865e+01
-5.963949486613273621e-02,-2.932499051094055176e-01,3.089497089385986328e-01,-8.328987658023834229e-02,6.637997925281524658e-02,-5.373417586088180542e-02,4.377143681049346924e-01,1.221279427409172058e-02,2.670505270361900330e-02,-1.239761337637901306e-02,4.045975580811500549e-02,2.066389424726366997e-03,3.756760400775500108e-01,-3.600730451726699786e-03,1.689307947871780158e+01
-5.925953760743141174e-02,-2.934505343437194824e-01,3.093948960304260254e-01,-8.235332369804382324e-02,6.698332726955413818e-02,-5.330614373087882996e-02,4.378678798675537109e-01,1.265809871256351471e-02,2.682067640125751495e-02,-1.332670822739601135e-02,4.120104387402534485e-02,2.084430307149887085e-03,3.756760400775500108e-01,-3.600730451726699786e-03,1.689307947871780158e+01
-5.749037861824035645e-02,-2.950289249420166016e-01,3.133304119110107422e-01,-8.053956180810928345e-02,6.348945200443267822e-02,-5.069647356867790222e-02,4.400463104248046875e-01,1.141536422073841095e-02,2.751321159303188324e-02,-1.527104340493679047e-02,4.676826298236846924e-02,2.324056113138794899e-03,3.775461661711659866e-01,-5.161341697879300201e-03,1.889925737873090128e+01
-5.931650102138519287e-02,-2.974348664283752441e-01,3.137928843498229980e-01,-8.406351506710052490e-02,6.269226223230361938e-02,-5.084777250885963440e-02,4.430273175239562988e-01,1.013564690947532654e-02,2.735963463783264160e-02,-1.432372815907001495e-02,4.489492624998092651e-02,2.318146638572216034e-03,3.792724980726889794e-01,-6.573425680568000321e-03,2.028283296561290072e+01
-5.817575752735137939e-02,-2.978906929492950439e-01,3.130378723144531250e-01,-8.447203040122985840e-02,6.678780168294906616e-02,-4.986789077520370483e-02,4.436010122299194336e-01,1.195258460938930511e-02,2.628956735134124756e-02,-1.692857779562473297e-02,4.338922351598739624e-02,2.214301144704222679e-03,3.799624333940029852e-01,-7.129727707191399824e-03,2.071357451479400069e+01
-5.869217216968536377e-02,-2.973164618015289307e-01,3.117440938949584961e-01,-8.863069117069244385e-02,6.711018830537796021e-02,-4.956081509590148926e-02,4.439874589443206787e-01,1.110899820923805237e-02,2.500013634562492371e-02,-1.653104275465011597e-02,4.006183519959449768e-02,2.069660462439060211e-03,3.799624333940029852e-01,-7.129727707191399824e-03,2.071357451479400069e+01
-6.024535000324249268e-02,-2.986068129539489746e-01,3.132672905921936035e-01,-8.788433670997619629e-02,6.674757599830627441e-02,-4.974833130836486816e-02,4.454974830150604248e-01,1.078899577260017395e-02,2.601502276957035065e-02,-1.667767949402332306e-02,4.079833999276161194e-02,2.112226560711860657e-03,3.808661065321259920e-01,-7.851136115995600157e-03,2.117772475770739860e+01
-6.033590435981750488e-02,-2.984400093555450439e-01,3.126351237297058105e-01,-8.717415481805801392e-02,6.417798995971679688e-02,-5.030068010091781616e-02,4.442578852176666260e-01,9.937880560755729675e-03,2.652020193636417389e-02,-1.489493902772665024e-02,4.189245775341987610e-02,2.236084081232547760e-03,3.823371910014140007e-01,-9.007254459569699265e-03,2.170780770597960085e+01
-5.920542776584625244e-02,-2.969285845756530762e-01,3.111871778964996338e-01,-8.732323348522186279e-02,6.127408146858215332e-02,-5.019294843077659607e-02,4.418611824512481689e-01,8.884994313120841980e-03,2.620706707239151001e-02,-1.328263711184263229e-02,4.269459471106529236e-02,2.326759509742259979e-03,3.836951721906899926e-01,-1.005335245379290060e-02,2.197542850267349834e+01
-5.733533203601837158e-02,-2.930208444595336914e-01,3.058685064315795898e-01,-9.147258847951889038e-02,5.352203547954559326e-02,-5.176690593361854553e-02,4.360631108283996582e-01,5.474330857396125793e-03,2.460556291043758392e-02,-6.206518970429897308e-03,4.126971587538719177e-02,2.434485591948032379e-03,3.836951721906899926e-01,-1.005335245379290060e-02,2.197542850267349834e+01
-5.594618618488311768e-02,-2.908018827438354492e-01,3.034417033195495605e-01,-9.401667118072509766e-02,5.074748024344444275e-02,-5.104371532797813416e-02,4.333203732967376709e-01,3.903128206729888916e-03,2.327963523566722870e-02,-4.693036898970603943e-03,4.014862328767776489e-02,2.457168884575366974e-03,3.849487617807850204e-01,-1.099991847269289960e-02,2.243927887009110123e+01
-5.405490100383758545e-02,-2.877336740493774414e-01,3.000193536281585693e-01,-9.626145660877227783e-02,4.452625662088394165e-02,-5.141240358352661133e-02,4.285740256309509277e-01,1.201497390866279602e-03,2.218495123088359833e-02,-2.273563295602798462e-04,3.996209427714347839e-02,2.609684597700834274e-03,3.861059547804560066e-01,-1.185638819313710075e-02,2.267476085505170147e+01
-5.353988707065582275e-02,-2.857530415058135986e-01,2.974760830402374268e-01,-9.903572499752044678e-02,3.938649594783782959e-02,-5.211777240037918091e-02,4.255747199058532715e-01,-1.365283504128456116e-03,2.143855765461921692e-02,3.931608051061630249e-03,3.897085413336753845e-02,2.703172620385885239e-03,3.871741795819009790e-01,-1.263135512305029948e-02,2.274728804757630130e+01
-5.318208783864974976e-02,-2.842891812324523926e-01,2.953373193740844727e-01,-1.004331111907958984e-01,3.423862159252166748e-02,-5.335819721221923828e-02,4.227181077003479004e-01,-3.559971228241920471e-03,2.126800082623958588e-02,8.360328152775764465e-03,3.892507404088973999e-02,2.841109409928321838e-03,3.881602758940639886e-01,-1.333257492319449983e-02,2.271031502476240149e+01
-5.171587318181991577e-02,-2.823444902896881104e-01,2.933910191059112549e-01,-1.004331558942794800e-01,3.041918575763702393e-02,-5.396140366792678833e-02,4.193978607654571533e-01,-4.797225818037986755e-03,2.096174284815788269e-02,1.128500699996948242e-02,3.978196904063224792e-02,2.973193768411874771e-03,3.890705572325600103e-01,-1.396706443209960041e-02,2.261214962840260156e+01
-5.037847906351089478e-02,-2.800975143909454346e-01,2.909678816795349121e-01,-1.026244759559631348e-01,2.820929884910583496e-02,-5.406424403190612793e-02,4.166277945041656494e-01,-5.930399522185325623e-03,1.973792538046836853e-02,1.337748020887374878e-02,3.840407356619834900e-02,2.975371666252613068e-03,3.890705572325600103e-01,-1.396706443209960041e-02,2.261214962840260156e+01
-4.943655431270599365e-02,-2.783298194408416748e-01,2.895474433898925781e-01,-1.041691005229949951e-01,2.612385898828506470e-02,-5.386229604482650757e-02,4.146503508090972900e-01,-7.034813985228538513e-03,1.894089952111244202e-02,1.475417986512184143e-02,3.779586404561996460e-02,2.988005988299846649e-03,3.891448681987749736e-01,-1.401829435435610061e-02,2.199554851631150143e+01
-4.968877136707305908e-02,-2.786747217178344727e-01,2.896837294101715088e-01,-1.044820100069046021e-01,2.690200507640838623e-02,-5.371544882655143738e-02,4.152193069458007812e-01,-6.834439933300018311e-03,1.885964348912239075e-02,1.424354501068592072e-02,3.732865676283836365e-02,2.956387121230363846e-03,3.891448681987749736e-01,-1.401829435435610061e-02,2.199554851631150143e+01
-6.831137835979461670e-02,-2.879139482975006104e-01,2.914982736110687256e-01,-1.127187088131904602e-01,3.764550387859344482e-02,-6.022161245346069336e-02,4.279661774635314941e-01,-6.556749343872070312e-03,2.233110368251800537e-02,1.574305631220340729e-02,2.124249935150146484e-02,2.208380959928035736e-03,3.899108523039950258e-01,-1.454117377723970067e-02,1.605346705242730110e+01
-5.919348821043968201e-02,-2.855128049850463867e-01,2.919932007789611816e-01,-1.121941208839416504e-01,3.389672935009002686e-02,-5.549426376819610596e-02,4.255081117153167725e-01,-6.957087665796279907e-03,1.954003795981407166e-02,1.308307424187660217e-02,2.762503921985626221e-02,2.480731811374425888e-03,3.906865421733800026e-01,-1.506064890694800047e-02,1.111356549929580062e+01
