X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,U0,U1,U2,U3
2.051391601562500000e-01,-1.410715341567993164e+00,-3.629717350006103516e+00,-3.858211278915405273e+00,1.209191322326660156e+00,-5.975528359413146973e-01,-2.396485328674316406e+00,-1.504440069198608398e+00,3.142808914184570312e+00,-3.471275806427001953e+00,-2.402298556068833690e+00,-1.513025426652119476e+00,3.148382310610812418e+00,-3.458200485433562399e+00
1.937345266342163086e-01,-1.398027777671813965e+00,-3.651668071746826172e+00,-3.869948625564575195e+00,1.200363516807556152e+00,-6.043906807899475098e-01,-2.413635253906250000e+00,-1.533281207084655762e+00,3.156457662582397461e+00,-3.438962936401367188e+00,-2.402248987104265598e+00,-1.536942351642655025e+00,3.163677496674844658e+00,-3.443637793700892402e+00
1.767330169677734375e-01,-1.395155906677246094e+00,-3.664312839508056641e+00,-3.881052017211914062e+00,1.210863113403320312e+00,-6.043666005134582520e-01,-2.410647392272949219e+00,-1.555723786354064941e+00,3.176070451736450195e+00,-3.436825275421142578e+00,-2.402200440294777195e+00,-1.560448961456163852e+00,3.178432261230828004e+00,-3.429014522917848140e+00
1.644746065139770508e-01,-1.389237642288208008e+00,-3.667276144027709961e+00,-3.890920877456665039e+00,1.210788249969482422e+00,-6.094133257865905762e-01,-2.413988351821899414e+00,-1.576466798782348633e+00,3.184982776641845703e+00,-3.416804313659667969e+00,-2.402152917432673007e+00,-1.583544820223985905e+00,3.192654372760141968e+00,-3.414332839936883968e+00
1.480525135993957520e-01,-1.381766557693481445e+00,-3.677904129028320312e+00,-3.902148246765136719e+00,1.217908382415771484e+00,-6.134841442108154297e-01,-2.412919521331787109e+00,-1.601277112960815430e+00,3.202517509460449219e+00,-3.405535221099853516e+00,-2.402106417626218793e+00,-1.606229612592700029e+00,3.206351516466498186e+00,-3.399594881449214068e+00
1.337360143661499023e-01,-1.376751422882080078e+00,-3.680207967758178711e+00,-3.910493612289428711e+00,1.220829486846923828e+00,-6.174450516700744629e-01,-2.413185596466064453e+00,-1.622106552124023438e+00,3.213072538375854492e+00,-3.389032840728759766e+00,-2.402060937536886431e+00,-1.628503130785392772e+00,3.219531295165675377e+00,-3.384802754416393000e+00
1.181366443634033203e-01,-1.368292689323425293e+00,-3.686543464660644531e+00,-3.919709444046020508e+00,1.226615428924560547e+00,-6.224899291992187500e-01,-2.411892414093017578e+00,-1.645748138427734375e+00,3.227662324905395508e+00,-3.374408245086669922e+00,-2.402016471601616576e+00,-1.650365261647840809e+00,3.232201230175277828e+00,-3.369958536501911350e+00
1.033062338829040527e-01,-1.362433671951293945e+00,-3.688568830490112305e+00,-3.926763057708740234e+00,1.230115056037902832e+00,-6.265506148338317871e-01,-2.411336421966552734e+00,-1.666731953620910645e+00,3.238485574722290039e+00,-3.357997417449951172e+00,-2.401973012239846383e+00,-1.671815973681298972e+00,3.244368762204596912e+00,-3.355064276502778942e+00
8.804690837860107422e-02,-1.353883266448974609e+00,-3.692416429519653320e+00,-3.934218883514404297e+00,1.235278606414794922e+00,-6.317234039306640625e-01,-2.409720897674560547e+00,-1.689338922500610352e+00,3.251358270645141602e+00,-3.342077732086181641e+00,-2.401930550045098478e+00,-1.692855304063805244e+00,3.256041252244298523e+00,-3.340121994781116488e+00
7.337927818298339844e-02,-1.347228169441223145e+00,-3.693602323532104492e+00,-3.940137624740600586e+00,1.238765239715576172e+00,-6.360520124435424805e-01,-2.408717155456542969e+00,-1.709958314895629883e+00,3.261661291122436523e+00,-3.325269222259521484e+00,-2.401889073960961074e+00,-1.713483345662466961e+00,3.267225982456217093e+00,-3.325133683695742359e+00
4.938143491744995117e-02,-1.351549386978149414e+00,-3.688401699066162109e+00,-3.945457220077514648e+00,1.256765127182006836e+00,-6.357287168502807617e-01,-2.389807701110839844e+00,-1.726340770721435547e+00,3.278883218765258789e+00,-3.333077430725097656e+00,-2.401848541103461354e+00,-1.733702682652900506e+00,3.277930026213209391e+00,-3.310101268603361735e+00
4.641157388687133789e-02,-1.323829889297485352e+00,-3.687253952026367188e+00,-3.952368021011352539e+00,1.245092749595642090e+00,-6.524930596351623535e-01,-2.405091762542724609e+00,-1.754789352416992188e+00,3.278267860412597656e+00,-3.277540445327758789e+00,-2.401808838491072962e+00,-1.753521718756064329e+00,3.288160071096013937e+00,-3.295026554683849973e+00
