X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,U0,U1,U2,U3
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401078077910849817e+00,-2.101029818572618613e+00,3.407869189108246655e+00,-2.940683772739806745e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401050872776825162e+00,-2.111659653343958887e+00,3.408660729313677695e+00,-2.925104323921365879e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401023761937796763e+00,-2.121938984299069020e+00,3.409131837455804170e+00,-2.909522332204153461e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400996711932881666e+00,-2.131870813497671602e+00,3.409287782471558614e+00,-2.893939080300842459e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400969689504589777e+00,-2.141458161342901789e+00,3.409133774403044104e+00,-2.878355830326019493e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400942661577142534e+00,-2.150704062401134209e+00,3.408674965209021579e+00,-2.862773824099988040e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400915595227789190e+00,-2.159611561253636847e+00,3.407916449576473550e+00,-2.847194283452577857e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400888457651120689e+00,-2.168183708380906793e+00,3.406863265732078538e+00,-2.831618410526945961e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400861216116513486e+00,-2.176423556080421928e+00,3.405520396253773452e+00,-2.816047388083387393e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400833857820913853e+00,-2.184334942882470987e+00,3.403892631962277537e+00,-2.800482355649606347e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400806400009131814e+00,-2.191922854353605121e+00,3.401984508220611048e+00,-2.784924398444199589e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400778773994085125e+00,-2.199188856570971407e+00,3.399801098932376142e+00,-2.769374687603542995e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400750953436918689e+00,-2.206136192522697215e+00,3.397347132126526059e+00,-2.753834324326089433e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400722912502484263e+00,-2.212768107674802476e+00,3.394627280384960866e+00,-2.738304391266258797e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400694625820007921e+00,-2.219087846823100563e+00,3.391646161495113443e+00,-2.722785952810195642e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400666068438170875e+00,-2.225098650974073777e+00,3.388408339102441325e+00,-2.707280055351533044e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400637215774748867e+00,-2.230803754255933580e+00,3.384918323362924752e+00,-2.691787727567141353e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400608043560817695e+00,-2.236206380859957488e+00,3.381180571595660656e+00,-2.676309980692895163e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400578527779647420e+00,-2.241309742013548600e+00,3.377199488935325622e+00,-2.660847808799423397e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400548644600343451e+00,-2.246117032985428530e+00,3.372979428984688610e+00,-2.645402189067870946e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400518391099341287e+00,-2.250632200011198680e+00,3.368524599890141857e+00,-2.629974056290684814e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.400487791254263481e+00,-2.254860128106952022e+00,3.363839040747814924e+00,-2.614564296539547694e+00
