X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,U0,U1,U2,U3
1.103759780526161194e-01,-7.435426115989685059e-02,1.961704790592193604e-01,-2.774116396903991699e-02,-2.212657183408737183e-01,-4.114362597465515137e-02,-4.081699848175048828e-01,-2.668735384941101074e-01,1.630421429872512817e-01,1.425370369907521528e+00,7.114847883320237765e-01,7.834158213783973812e-01,5.354435578820917474e-01
1.020677983760833740e-01,-7.464612275362014771e-02,1.918060183525085449e-01,-2.278172969818115234e-02,-2.086285352706909180e-01,-5.170638486742973328e-02,-4.005501568317413330e-01,-2.361349761486053467e-01,1.627891510725021362e-01,1.425370369907521528e+00,7.114847883320237765e-01,7.834158213783973812e-01,5.354435578820917474e-01
9.350287169218063354e-02,-7.516728341579437256e-02,1.874072551727294922e-01,-1.776012778282165527e-02,-1.959647536277770996e-01,-6.208261102437973022e-02,-3.926829993724822998e-01,-2.053169608116149902e-01,1.624906659126281738e-01,1.425370369907521528e+00,7.114847883320237765e-01,7.834158213783973812e-01,5.354435578820917474e-01
8.502101153135299683e-02,-7.576358318328857422e-02,1.830256283283233643e-01,-1.276719570159912109e-02,-1.833048462867736816e-01,-7.249406725168228149e-02,-3.849757909774780273e-01,-1.745288670063018799e-01,1.621950268745422363e-01,1.425370369907521528e+00,7.114847883320237765e-01,7.834158213783973812e-01,5.354435578820917474e-01
7.657515257596969604e-02,-7.642531394958496094e-02,1.786622703075408936e-01,-7.773622870445251465e-03,-1.706673353910446167e-01,-8.292201906442642212e-02,-3.773920834064483643e-01,-1.437587440013885498e-01,1.619082540273666382e-01,1.425370369907521528e+00,7.114847883320237765e-01,7.834158213783973812e-01,5.354435578820917474e-01
6.816528737545013428e-02,-7.713911682367324829e-02,1.743235588073730469e-01,-2.771049737930297852e-03,-1.580604761838912964e-01,-9.336980432271957397e-02,-3.699393272399902344e-01,-1.130093261599540710e-01,1.616361290216445923e-01,1.425370369907521528e+00,7.114847883320237765e-01,7.834158213783973812e-01,5.354435578820917474e-01
5.978988856077194214e-02,-7.789778709411621094e-02,1.700122058391571045e-01,2.246648073196411133e-03,-1.454894840717315674e-01,-1.038377135992050171e-01,-3.626199066638946533e-01,-8.228211849927902222e-02,1.613808125257492065e-01,1.425370369907521528e+00,7.114847883320237765e-01,7.834158213783973812e-01,5.354435578820917474e-01
5.144807696342468262e-02,-7.869716733694076538e-02,1.657297015190124512e-01,7.283151149749755859e-03,-1.329575926065444946e-01,-1.143256351351737976e-01,-3.554349541664123535e-01,-5.157832056283950806e-02,1.611435562372207642e-01,1.425370369907521528e+00,7.114847883320237765e-01,7.834158213783973812e-01,5.354435578820917474e-01
4.314024001359939575e-02,-7.953510433435440063e-02,1.614765524864196777e-01,1.234072446823120117e-02,-1.204665973782539368e-01,-1.248330697417259216e-01,-3.483857512474060059e-01,-2.089937403798103333e-02,1.609241664409637451e-01,1.425370369907521528e+00,7.114847883320237765e-01,7.834158213783973812e-01,5.354435578820917474e-01
3.948268294334411621e-02,-8.474162220954895020e-02,1.441496312618255615e-01,7.621714472770690918e-02,-1.463261991739273071e-01,-1.033957898616790771e-01,-3.872898817062377930e-01,-1.361473277211189270e-02,1.309707611799240112e-01,1.036995630174512906e+00,1.510271555898835549e+00,2.135303826497027546e-01,-1.573501193621936967e+00
5.379658937454223633e-02,-9.132868051528930664e-02,1.313004791736602783e-01,9.818447381258010864e-02,-1.379525661468505859e-01,-9.589727222919464111e-02,-4.056520164012908936e-01,-5.273893475532531738e-03,1.061773896217346191e-01,1.036995630174512906e+00,1.510271555898835549e+00,2.135303826497027546e-01,-1.573501193621936967e+00
6.977161765098571777e-02,-1.006534993648529053e-01,1.177375689148902893e-01,1.161080226302146912e-01,-1.281757354736328125e-01,-8.908437192440032959e-02,-4.244525432586669922e-01,2.042442560195922852e-03,8.133984357118606567e-02,1.036995630174512906e+00,1.510271555898835549e+00,2.135303826497027546e-01,-1.573501193621936967e+00
8.575117588043212891e-02,-1.116249561309814453e-01,1.044157668948173523e-01,1.315453350543975830e-01,-1.179624795913696289e-01,-8.242800831794738770e-02,-4.427649974822998047e-01,8.463345468044281006e-03,5.724898353219032288e-02,1.036995630174512906e+00,1.510271555898835549e+00,2.135303826497027546e-01,-1.573501193621936967e+00
1.014981269836425781e-01,-1.231732070446014404e-01,9.166072309017181396e-02,1.453672945499420166e-01,-1.079470962285995483e-01,-7.611863315105438232e-02,-4.608632922172546387e-01,1.407068967819213867e-02,3.423212468624114990e-02,1.036995630174512906e+00,1.510271555898835549e+00,2.135303826497027546e-01,-1.573501193621936967e+00
1.167773306369781494e-01,-1.348031461238861084e-01,7.964342832565307617e-02,1.580755114555358887e-01,-9.845460951328277588e-02,-7.016524672508239746e-02,-4.787597954273223877e-01,1.893803477287292480e-02,1.244255155324935913e-02,1.036995630174512906e+00,1.510271555898835549e+00,2.135303826497027546e-01,-1.573501193621936967e+00
1.315084099769592285e-01,-1.462406814098358154e-01,6.842944771051406860e-02,1.699596792459487915e-01,-8.964385092258453369e-02,-6.457775831222534180e-02,-4.964921176433563232e-01,2.311928570270538330e-02,-8.078016340732574463e-03,1.036995630174512906e+00,1.510271555898835549e+00,2.135303826497027546e-01,-1.573501193621936967e+00
1.456675529479980469e-01,-1.573542654514312744e-01,5.802971869707107544e-02,1.811896860599517822e-01,-8.157990872859954834e-02,-5.934600532054901123e-02,-5.140792727470397949e-01,2.665568143129348755e-02,-2.734613418579101562e-02,1.036995630174512906e+00,1.510271555898835549e+00,2.135303826497027546e-01,-1.573501193621936967e+00
1.592659354209899902e-01,-1.680876612663269043e-01,4.842609167098999023e-02,1.918674111366271973e-01,-7.427687942981719971e-02,-5.445224046707153320e-02,-5.315358638763427734e-01,2.957885712385177612e-02,-4.540872946381568909e-02,1.036995630174512906e+00,1.510271555898835549e+00,2.135303826497027546e-01,-1.573501193621936967e+00
1.723303794860839844e-01,-1.784253418445587158e-01,3.958508372306823730e-02,2.020564377307891846e-01,-6.772196292877197266e-02,-4.987400770187377930e-02,-5.488706827163696289e-01,3.191452473402023315e-02,-6.232722103595733643e-02,1.036995630174512906e+00,1.510271555898835549e+00,2.135303826497027546e-01,-1.573501193621936967e+00
1.671541035175323486e-01,-2.095167636871337891e-01,3.467335179448127747e-02,1.103570908308029175e-01,-9.044323861598968506e-02,-7.541514933109283447e-02,-5.443782806396484375e-01,-1.284204423427581787e-03,-2.085337601602077484e-02,-6.057358986236615062e-01,-4.678593923429942292e-01,-5.314389288318954047e-02,-3.257503774507829464e-01
1.630919873714447021e-01,-2.094248831272125244e-01,4.776396602392196655e-02,8.914985507726669312e-02,-1.057823598384857178e-01,-8.135226368904113770e-02,-5.454674959182739258e-01,-2.076864615082740784e-02,1.298867166042327881e-03,-6.057358986236615062e-01,-4.678593923429942292e-01,-5.314389288318954047e-02,-3.257503774507829464e-01
1.556037962436676025e-01,-2.057707011699676514e-01,6.380286067724227905e-02,7.355874031782150269e-02,-1.229066252708435059e-01,-8.582428097724914551e-02,-5.447768568992614746e-01,-3.909705579280853271e-02,2.475924976170063019e-02,-6.057358986236615062e-01,-4.678593923429942292e-01,-5.314389288318954047e-02,-3.257503774507829464e-01
1.483955979347229004e-01,-1.998418271541595459e-01,7.973556965589523315e-02,6.054144352674484253e-02,-1.405471563339233398e-01,-9.041858464479446411e-02,-5.449274182319641113e-01,-5.674302205443382263e-02,4.758111014962196350e-02,-6.057358986236615062e-01,-4.678593923429942292e-01,-5.314389288318954047e-02,-3.257503774507829464e-01
1.412687301635742188e-01,-1.934145838022232056e-01,9.527680277824401855e-02,4.901103675365447998e-02,-1.578918695449829102e-01,-9.448805451393127441e-02,-5.451644062995910645e-01,-7.385694980621337891e-02,6.943034380674362183e-02,-6.057358986236615062e-01,-4.678593923429942292e-01,-5.314389288318954047e-02,-3.257503774507829464e-01
1.345942020416259766e-01,-1.869139820337295532e-01,1.101300865411758423e-01,3.843726962804794312e-02,-1.746589392423629761e-01,-9.811475127935409546e-02,-5.456336736679077148e-01,-9.053067862987518311e-02,9.009873867034912109e-02,-6.057358986236615062e-01,-4.678593923429942292e-01,-5.314389288318954047e-02,-3.257503774507829464e-01
