X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,U0,U1,U2,U3
2.301067858934402466e-02,4.384770989418029785e-02,-6.635649502277374268e-02,-1.447021029889583588e-02,5.327886343002319336e-02,-4.153713583946228027e-03,-2.395276308059692383e+00,-1.503028273582458496e+00,3.114982843399047852e+00,-3.473915576934814453e+00,-2.402349142460136644e+00,-1.488698755790618833e+00,3.132538850389835705e+00,-3.472700400670567511e+00
1.820496469736099243e-02,4.197795689105987549e-02,-6.644093990325927734e-02,-1.820705644786357880e-02,5.405974388122558594e-02,-3.376513719558715820e-03,-2.357969284057617188e+00,-1.486778974533081055e+00,3.059625387191772461e+00,-3.443139553070068359e+00,-2.402298556068833690e+00,-1.513025426652119476e+00,3.148382310610812418e+00,-3.458200485433562399e+00
2.623077481985092163e-02,4.478293657302856445e-02,-6.803919374942779541e-02,-1.333205215632915497e-02,5.040490627288818359e-02,-2.703368663787841797e-03,-2.404018163681030273e+00,-1.570203661918640137e+00,3.184580802917480469e+00,-3.447114467620849609e+00,-2.402248987104265598e+00,-1.536942351642655025e+00,3.163677496674844658e+00,-3.443637793700892402e+00
2.169197052717208862e-02,4.248474538326263428e-02,-6.769734621047973633e-02,-1.812348701059818268e-02,5.282384157180786133e-02,-2.953186631202697754e-03,-2.412215232849121094e+00,-1.580243825912475586e+00,3.135015010833740234e+00,-3.446631193161010742e+00,-2.402200440294777195e+00,-1.560448961456163852e+00,3.178432261230828004e+00,-3.429014522917848140e+00
2.562143653631210327e-02,4.424983263015747070e-02,-6.868319213390350342e-02,-1.450108550488948822e-02,4.943358898162841797e-02,-1.564815640449523926e-03,-2.387321472167968750e+00,-1.595276355743408203e+00,3.189533948898315430e+00,-3.413928985595703125e+00,-2.402152917432673007e+00,-1.583544820223985905e+00,3.192654372760141968e+00,-3.414332839936883968e+00
2.347102016210556030e-02,4.275888204574584961e-02,-6.882999837398529053e-02,-1.789870671927928925e-02,5.074721574783325195e-02,-1.718848943710327148e-03,-2.411454916000366211e+00,-1.631233811378479004e+00,3.175529003143310547e+00,-3.414887666702270508e+00,-2.402106417626218793e+00,-1.606229612592700029e+00,3.206351516466498186e+00,-3.399594881449214068e+00
2.582579106092453003e-02,4.388630390167236328e-02,-6.945651769638061523e-02,-1.564825512468814850e-02,4.842299222946166992e-02,-5.609840154647827148e-04,-2.389360904693603516e+00,-1.637820005416870117e+00,3.210314273834228516e+00,-3.387124061584472656e+00,-2.402060937536886431e+00,-1.628503130785392772e+00,3.219531295165675377e+00,-3.384802754416393000e+00
2.480631321668624878e-02,4.291258752346038818e-02,-6.974737346172332764e-02,-1.782338134944438934e-02,4.896312952041625977e-02,-5.408227443695068359e-04,-2.406643390655517578e+00,-1.672976255416870117e+00,3.207585334777832031e+00,-3.383421182632446289e+00,-2.402016471601616576e+00,-1.650365261647840809e+00,3.232201230175277828e+00,-3.369958536501911350e+00
2.635892480611801147e-02,4.359705746173858643e-02,-7.019132375717163086e-02,-1.653050072491168976e-02,4.730397462844848633e-02,4.053413867950439453e-04,-2.391690254211425781e+00,-1.681634187698364258e+00,3.232668638229370117e+00,-3.359328031539916992e+00,-2.401973012239846383e+00,-1.671815973681298972e+00,3.244368762204596912e+00,-3.355064276502778942e+00
2.594957500696182251e-02,4.296204447746276855e-02,-7.049876451492309570e-02,-1.791956461966037750e-02,4.739242792129516602e-02,5.643367767333984375e-04,-2.402552127838134766e+00,-1.711956501007080078e+00,3.235214233398437500e+00,-3.351838588714599609e+00,-2.401930550045098478e+00,-1.692855304063805244e+00,3.256041252244298523e+00,-3.340121994781116488e+00
2.705962210893630981e-02,4.335848987102508545e-02,-7.084417343139648438e-02,-1.720790378749370575e-02,4.615175724029541016e-02,1.342996954917907715e-03,-2.392904520034790039e+00,-1.723638415336608887e+00,3.254557609558105469e+00,-3.330693006515502930e+00,-2.401889073960961074e+00,-1.713483345662466961e+00,3.267225982456217093e+00,-3.325133683695742359e+00
2.452252060174942017e-02,4.199776053428649902e-02,-7.156799733638763428e-02,-1.865416206419467926e-02,4.497140645980834961e-02,4.395246505737304688e-04,-2.361645936965942383e+00,-1.717245221138000488e+00,3.181803226470947266e+00,-3.298906087875366211e+00,-2.401848541103461354e+00,-1.733702682652900506e+00,3.277930026213209391e+00,-3.310101268603361735e+00
2.871903032064437866e-02,4.365697503089904785e-02,-7.107767462730407715e-02,-1.686765439808368683e-02,4.469919204711914062e-02,3.273144364356994629e-03,-2.379359006881713867e+00,-1.756266593933105469e+00,3.297039031982421875e+00,-3.288011074066162109e+00,-2.401808838491072962e+00,-1.753521718756064329e+00,3.288160071096013937e+00,-3.295026554683849973e+00
2.757611125707626343e-02,4.246428608894348145e-02,-7.182595133781433105e-02,-1.919413171708583832e-02,4.505795240402221680e-02,1.910120248794555664e-03,-2.413990736007690430e+00,-1.799062848091125488e+00,3.273324489593505859e+00,-3.299438714981079102e+00,-2.401770023152748124e+00,-1.772935139341250910e+00,3.297923462717394116e+00,-3.279911541650162743e+00
