X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,U0,U1,U2,U3
1.774580031633377075e-02,4.342028498649597168e-02,-5.677337944507598877e-02,-1.027411036193370819e-02,6.507956981658935547e-02,-1.378944516181945801e-02,-2.401993274688720703e+00,-1.155670046806335449e+00,2.842192411422729492e+00,-3.646609306335449219e+00,-2.403090040756738599e+00,-1.135745029563810071e+00,2.872949535864723902e+00,-3.654428507987641961e+00
1.808097213506698608e-02,4.344061017036437988e-02,-5.762529373168945312e-02,-1.072838343679904938e-02,6.418132781982421875e-02,-1.296079158782958984e-02,-2.402328968048095703e+00,-1.185608148574829102e+00,2.866387605667114258e+00,-3.634643793106079102e+00,-2.403028537331799441e+00,-1.165262957978519864e+00,2.896674983369472933e+00,-3.640959342836396662e+00
1.841963082551956177e-02,4.346023499965667725e-02,-5.846373736858367920e-02,-1.116911880671977997e-02,6.328159570693969727e-02,-1.215024292469024658e-02,-2.402598619461059570e+00,-1.215094685554504395e+00,2.889979600906372070e+00,-3.622547149658203125e+00,-2.402967582920984224e+00,-1.194397166502588981e+00,2.919741902047925830e+00,-3.627395831319376818e+00
1.876353472471237183e-02,4.347962141036987305e-02,-5.928567051887512207e-02,-1.159626431763172150e-02,6.238126754760742188e-02,-1.135653257369995117e-02,-2.402819156646728516e+00,-1.244102120399475098e+00,2.912988185882568359e+00,-3.610269308090209961e+00,-2.402907251519416310e+00,-1.223142280118012515e+00,2.942159551424457398e+00,-3.613740674176972423e+00
1.911150664091110229e-02,4.349733889102935791e-02,-6.009133160114288330e-02,-1.201006583869457245e-02,6.148302555084228516e-02,-1.058079302310943604e-02,-2.402979373931884766e+00,-1.272659063339233398e+00,2.935391664505004883e+00,-3.597867250442504883e+00,-2.402847606111339740e+00,-1.251496341829489101e+00,2.963936715978461756e+00,-3.599996427346003447e+00
1.946512609720230103e-02,4.351356625556945801e-02,-6.087775528430938721e-02,-1.241056062281131744e-02,6.058788299560546875e-02,-9.821966290473937988e-03,-2.403092861175537109e+00,-1.300742506980895996e+00,2.957201480865478516e+00,-3.585291862487792969e+00,-2.402788704168786094e+00,-1.279456476536996679e+00,2.985082236887267371e+00,-3.586165653049710134e+00
1.982391625642776489e-02,4.352742433547973633e-02,-6.164439022541046143e-02,-1.279767043888568878e-02,5.969774723052978516e-02,-9.079366922378540039e-03,-2.403130531311035156e+00,-1.328365564346313477e+00,2.978419065475463867e+00,-3.572556495666503906e+00,-2.402730596542173469e+00,-1.307020091416136953e+00,3.005604864826270539e+00,-3.572250877972205529e+00
2.018804103136062622e-02,4.353865981101989746e-02,-6.238989531993865967e-02,-1.317199505865573883e-02,5.881404876708984375e-02,-8.353859186172485352e-03,-2.403122186660766602e+00,-1.355520248413085938e+00,2.999033451080322266e+00,-3.559669017791748047e+00,-2.402673327851684082e+00,-1.334184864449555308e+00,3.025513261381757246e+00,-3.558254593659947673e+00
2.055763453245162964e-02,4.354698956012725830e-02,-6.311282515525817871e-02,-1.353356428444385529e-02,5.793839693069458008e-02,-7.644414901733398438e-03,-2.403056383132934570e+00,-1.382199525833129883e+00,3.019054889678955078e+00,-3.546621084213256836e+00,-2.402616936869691688e+00,-1.360948732940534089e+00,3.044816000463882677e+00,-3.544179256923202459e+00
2.093333750963211060e-02,4.355207085609436035e-02,-6.381282210350036621e-02,-1.388234458863735199e-02,5.707168579101562500e-02,-6.950750946998596191e-03,-2.402934551239013672e+00,-1.408426165580749512e+00,3.038497686386108398e+00,-3.533418416976928711e+00,-2.402561456893669511e+00,-1.387309882008330275e+00,3.063521569719581450e+00,-3.530027290237514936e+00
2.131434530019760132e-02,4.355341196060180664e-02,-6.448873877525329590e-02,-1.421898044645786285e-02,5.621510744094848633e-02,-6.272867321968078613e-03,-2.402752637863159180e+00,-1.434181451797485352e+00,3.057342529296875000e+00,-3.520054340362548828e+00,-2.402506916109121260e+00,-1.413266733063445413e+00,3.081638371945442767e+00,-3.515801082145173062e+00
