X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,U0,U1,U2
-1.416361629962921143e-01,-8.879451453685760498e-02,-1.254162490367889404e-01,1.602678894996643066e-01,8.293594419956207275e-02,-1.273961216211318970e-01,3.456560671329498291e-01,-1.486868318170309067e-02,1.533143408596515656e-02,-1.655980944633483887e-02,-7.483482360839843750e-03,4.754709079861640930e-04,-2.203014940023422241e-01,-2.062557041645050049e-01,1.410114616155624390e-01,3.125154481643709903e-01,1.700864141403020044e-02,3.959036282677389806e+01
-1.412200778722763062e-01,-9.249479323625564575e-02,-1.254998594522476196e-01,1.622873246669769287e-01,8.333991467952728271e-02,-1.260210424661636353e-01,3.460682332515716553e-01,-1.497771777212619781e-02,1.570018753409385681e-02,-1.463349163532257080e-02,-7.574485614895820618e-03,4.588388837873935699e-04,-2.204369604587554932e-01,-2.159270197153091431e-01,1.397472321987152100e-01,3.159457665758320100e-01,1.715453169948579978e-02,3.956381760153389848e+01
-1.408145129680633545e-01,-9.489881247282028198e-02,-1.254897564649581909e-01,1.642014831304550171e-01,8.422790467739105225e-02,-1.242603361606597900e-01,3.465294539928436279e-01,-1.498154364526271820e-02,1.600787229835987091e-02,-1.386356353759765625e-02,-7.451633922755718231e-03,4.572789184749126434e-04,-2.195794284343719482e-01,-2.241189777851104736e-01,1.400387436151504517e-01,3.192415801318500002e-01,1.729330681919979962e-02,3.946534602233649736e+01
-7.496338337659835815e-02,-7.777000963687896729e-02,-9.180462360382080078e-02,2.109203934669494629e-01,8.818894624710083008e-03,-1.141763776540756226e-01,1.813313513994216919e-01,-1.637978665530681610e-02,2.644433267414569855e-02,8.968305587768554688e-02,-5.090131238102912903e-02,-5.520958919078111649e-03,-2.587223649024963379e-01,-2.051538825035095215e-01,1.142488420009613037e-01,3.192415801318500002e-01,1.729330681919979962e-02,3.946534602233649736e+01
-1.390586197376251221e-01,-9.778506308794021606e-02,-1.229057982563972473e-01,1.682133674621582031e-01,7.933032512664794922e-02,-1.254954189062118530e-01,3.389670848846435547e-01,-1.535921450704336166e-02,1.733688823878765106e-02,-4.375644028186798096e-03,-8.057623170316219330e-03,1.341393217444419861e-04,-2.256014943122863770e-01,-2.281943261623382568e-01,1.356485486030578613e-01,3.224081630144530197e-01,1.742531379902039976e-02,3.997912714275000212e+01
-1.370376050472259521e-01,-9.804569184780120850e-02,-1.201321780681610107e-01,1.697932779788970947e-01,7.672111690044403076e-02,-1.268773376941680908e-01,3.318198323249816895e-01,-1.555418409407138824e-02,1.833901740610599518e-02,7.440894842147827148e-05,-7.400948554277420044e-03,-4.381174221634864807e-05,-2.296008467674255371e-01,-2.279589474201202393e-01,1.322225779294967651e-01,3.254505809975529740e-01,1.755088260909299855e-02,4.046785042098650109e+01
-1.348989605903625488e-01,-9.900286793708801270e-02,-1.177863925695419312e-01,1.717097163200378418e-01,7.392962276935577393e-02,-1.276094913482666016e-01,3.250443637371063232e-01,-1.575170829892158508e-02,1.924517191946506500e-02,5.061954259872436523e-03,-7.410931400954723358e-03,-2.415617927908897400e-04,-2.330799102783203125e-01,-2.294415533542633057e-01,1.288615465164184570e-01,3.283737032314569815e-01,1.767032729044809916e-02,4.093265456699199945e+01
-1.328738331794738770e-01,-9.894666075706481934e-02,-1.159215420484542847e-01,1.740472614765167236e-01,7.056417316198348999e-02,-1.281829178333282471e-01,3.184496462345123291e-01,-1.590678282082080841e-02,1.999433152377605438e-02,1.036891341209411621e-02,-8.320228196680545807e-03,-4.922491498291492462e-04,-2.363349050283432007e-01,-2.290010303258895874e-01,1.270438730716705322e-01,3.311821397101050168e-01,1.778394346913940091e-02,4.128264996871249792e+01
-1.312586367130279541e-01,-9.729184955358505249e-02,-1.151149868965148926e-01,1.771923601627349854e-01,6.642466038465499878e-02,-1.283428072929382324e-01,3.128422498703002930e-01,-1.597957313060760498e-02,2.042721211910247803e-02,1.603052392601966858e-02,-1.081368699669837952e-02,-8.233985863626003265e-04,-2.389771938323974609e-01,-2.257453054189682007e-01,1.282272636890411377e-01,3.338805361025279916e-01,1.789202240498459842e-02,4.144448700641940064e+01
-1.297733932733535767e-01,-9.558337926864624023e-02,-1.150984615087509155e-01,1.806761026382446289e-01,6.346938014030456543e-02,-1.273551583290100098e-01,3.090172708034515381e-01,-1.595413126051425934e-02,2.065043710172176361e-02,2.014137804508209229e-02,-1.362721156328916550e-02,-1.116618514060974121e-03,-2.398997247219085693e-01,-2.245281338691711426e-01,1.312947124242782593e-01,3.364731165234339794e-01,1.799482966859010033e-02,4.143088210586920184e+01
