X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,U0,U1,U2,U3
3.405316174030303955e-01,1.548989266157150269e-01,-2.828284502029418945e-01,3.602488636970520020e-01,-3.095242083072662354e-01,3.178920447826385498e-01,-8.737356401979923248e-03,1.658526182174682617e+00,2.851499021053314209e-01,2.518664780120543623e-01,2.518664780120543623e-01,2.518664780120543623e-01,2.518664780120543623e-01
3.413586020469665527e-01,1.551879048347473145e-01,-2.833662331104278564e-01,3.614833652973175049e-01,-3.108424544334411621e-01,3.187182247638702393e-01,-8.766563609242439270e-03,1.663665652275085449e+00,2.851575911045074463e-01,2.320060712212075327e-01,2.320060712212075327e-01,2.320060712212075327e-01,2.320060712212075327e-01
3.420365154743194580e-01,1.553992331027984619e-01,-2.838157415390014648e-01,3.625286221504211426e-01,-3.119939565658569336e-01,3.194178640842437744e-01,-8.794602937996387482e-03,1.668041825294494629e+00,2.851549983024597168e-01,2.127404075332052780e-01,2.127404075332052780e-01,2.127404075332052780e-01,2.127404075332052780e-01
3.425711989402770996e-01,1.555365324020385742e-01,-2.841801643371582031e-01,3.633911907672882080e-01,-3.129838109016418457e-01,3.199956417083740234e-01,-8.821266703307628632e-03,1.671681165695190430e+00,2.851426005363464355e-01,1.941091015291737665e-01,1.941091015291737665e-01,1.941091015291737665e-01,1.941091015291737665e-01
3.429684340953826904e-01,1.556033641099929810e-01,-2.844630479812622070e-01,3.640780746936798096e-01,-3.138170838356018066e-01,3.204561471939086914e-01,-8.846626617014408112e-03,1.674610972404479980e+00,2.851218581199645996e-01,1.761502168279885927e-01,1.761502168279885927e-01,1.761502168279885927e-01,1.761502168279885927e-01
3.432348072528839111e-01,1.556036621332168579e-01,-2.846679389476776123e-01,3.645964264869689941e-01,-3.144996166229248047e-01,3.208040595054626465e-01,-8.870855905115604401e-03,1.676860213279724121e+00,2.850922346115112305e-01,1.589001947279347071e-01,1.589001947279347071e-01,1.589001947279347071e-01,1.589001947279347071e-01
3.433765769004821777e-01,1.555413603782653809e-01,-2.847986221313476562e-01,3.649540543556213379e-01,-3.150371015071868896e-01,3.210446536540985107e-01,-8.893849328160285950e-03,1.678459167480468750e+00,2.850554287433624268e-01,1.423937869565380376e-01,1.423937869565380376e-01,1.423937869565380376e-01,1.423937869565380376e-01
3.434005379676818848e-01,1.554205417633056641e-01,-2.848588228225708008e-01,3.651587963104248047e-01,-3.154359459877014160e-01,3.211831450462341309e-01,-8.915905840694904327e-03,1.679439306259155273e+00,2.850113511085510254e-01,1.266639926307915331e-01,1.266639926307915331e-01,1.266639926307915331e-01,1.266639926307915331e-01
3.433136940002441406e-01,1.552454382181167603e-01,-2.848525345325469971e-01,3.652189373970031738e-01,-3.157023489475250244e-01,3.212247788906097412e-01,-8.937005884945392609e-03,1.679832696914672852e+00,2.849606573581695557e-01,1.117419995196012317e-01,1.117419995196012317e-01,1.117419995196012317e-01,1.117419995196012317e-01
3.431232273578643799e-01,1.550203412771224976e-01,-2.847838401794433594e-01,3.651428818702697754e-01,-3.158432841300964355e-01,3.211753070354461670e-01,-8.957555517554283142e-03,1.679673790931701660e+00,2.849036157131195068e-01,9.765712968979645137e-02,9.765712968979645137e-02,9.765712968979645137e-02,9.765712968979645137e-02
3.428363204002380371e-01,1.547496765851974487e-01,-2.846569418907165527e-01,3.649395108222961426e-01,-3.158655464649200439e-01,3.210403621196746826e-01,-8.977700956165790558e-03,1.678996682167053223e+00,2.848410010337829590e-01,8.443678960656647581e-02,8.443678960656647581e-02,8.443678960656647581e-02,8.443678960656647581e-02
3.424605429172515869e-01,1.544378846883773804e-01,-2.844760417938232422e-01,3.646175861358642578e-01,-3.157763183116912842e-01,3.208258748054504395e-01,-8.997366763651371002e-03,1.677836775779724121e+00,2.847729921340942383e-01,7.210642474867884344e-02,7.210642474867884344e-02,7.210642474867884344e-02,7.210642474867884344e-02
3.420034050941467285e-01,1.540894508361816406e-01,-2.842455804347991943e-01,3.641864657402038574e-01,-3.155829906463623047e-01,3.205375373363494873e-01,-9.017554111778736115e-03,1.676230311393737793e+00,2.846999764442443848e-01,6.068947878835417864e-02,6.068947878835417864e-02,6.068947878835417864e-02,6.068947878835417864e-02
3.414727151393890381e-01,1.537092030048370361e-01,-2.839698493480682373e-01,3.636552691459655762e-01,-3.152930140495300293e-01,3.201817870140075684e-01,-9.037929587066173553e-03,1.674214124679565430e+00,2.846224009990692139e-01,5.020735737523912556e-02,5.020735737523912556e-02,5.020735737523912556e-02,5.020735737523912556e-02
3.408762216567993164e-01,1.533015817403793335e-01,-2.836534082889556885e-01,3.630335927009582520e-01,-3.149141967296600342e-01,3.197644948959350586e-01,-9.059370495378971100e-03,1.671826124191284180e+00,2.845405936241149902e-01,4.067939655353264294e-02,4.067939655353264294e-02,4.067939655353264294e-02,4.067939655353264294e-02
3.402218818664550781e-01,1.528714001178741455e-01,-2.833007872104644775e-01,3.623310327529907227e-01,-3.144542276859283447e-01,3.192920088768005371e-01,-9.082001633942127228e-03,1.669103741645812988e+00,2.844548225402832031e-01,3.212283583103670015e-02,3.212283583103670015e-02,3.212283583103670015e-02,3.212283583103670015e-02
3.395176231861114502e-01,1.524233371019363403e-01,-2.829165756702423096e-01,3.615573942661285400e-01,-3.139212131500244141e-01,3.187707364559173584e-01,-9.106241166591644287e-03,1.666086196899414062e+00,2.843655645847320557e-01,2.455279590870973472e-02,2.455279590870973472e-02,2.455279590870973472e-02,2.455279590870973472e-02
3.387715816497802734e-01,1.519621908664703369e-01,-2.825054526329040527e-01,3.607223331928253174e-01,-3.133231997489929199e-01,3.182069361209869385e-01,-9.132454171776771545e-03,1.662812352180480957e+00,2.842731475830078125e-01,1.798226106924899481e-02,1.798226106924899481e-02,1.798226106924899481e-02,1.798226106924899481e-02
3.379917144775390625e-01,1.514926403760910034e-01,-2.820720374584197998e-01,3.598358333110809326e-01,-3.126682639122009277e-01,3.176071047782897949e-01,-9.161279536783695221e-03,1.659321188926696777e+00,2.841777801513671875e-01,1.242206621330255167e-02,1.242206621330255167e-02,1.242206621330255167e-02,1.242206621330255167e-02
3.371861875057220459e-01,1.510194540023803711e-01,-2.816210687160491943e-01,3.589078485965728760e-01,-3.119646310806274414e-01,3.169777691364288330e-01,-9.192858822643756866e-03,1.655652523040771484e+00,2.840802073478698730e-01,7.880888522174334110e-03,7.880888522174334110e-03,7.880888522174334110e-03,7.880888522174334110e-03
3.363631367683410645e-01,1.505473405122756958e-01,-2.811572253704071045e-01,3.579481840133666992e-01,-3.112206459045410156e-01,3.163252770900726318e-01,-9.227930568158626556e-03,1.651845574378967285e+00,2.839802503585815430e-01,4.365243716313083056e-03,4.365243716313083056e-03,4.365243716313083056e-03,4.365243716313083056e-03
3.355304002761840820e-01,1.500809788703918457e-01,-2.806851565837860107e-01,3.569668531417846680e-01,-3.104445636272430420e-01,3.156563043594360352e-01,-9.266587905585765839e-03,1.647940039634704590e+00,2.838788032531738281e-01,1.879486869511726166e-03,1.879486869511726166e-03,1.879486869511726166e-03,1.879486869511726166e-03
3.346961438655853271e-01,1.496250331401824951e-01,-2.802096903324127197e-01,3.559737801551818848e-01,-3.096446990966796875e-01,3.149770796298980713e-01,-9.309881366789340973e-03,1.643975615501403809e+00,2.837760448455810547e-01,4.258177296033727188e-04,4.258177296033727188e-04,4.258177296033727188e-04,4.258177296033727188e-04
3.338684439659118652e-01,1.491841971874237061e-01,-2.797353863716125488e-01,3.549787998199462891e-01,-3.088293075561523438e-01,3.142942488193511963e-01,-9.357528761029243469e-03,1.639991641044616699e+00,2.836723923683166504e-01,4.290487521096952861e-06,4.290487521096952861e-06,4.290487521096952861e-06,4.290487521096952861e-06
3.330550193786621094e-01,1.487629115581512451e-01,-2.792670130729675293e-01,3.539917767047882080e-01,-3.080067336559295654e-01,3.136142492294311523e-01,-9.410579688847064972e-03,1.636027336120605469e+00,2.835685610771179199e-01,6.128279279306036997e-04,6.128279279306036997e-04,6.128279279306036997e-04,6.128279279306036997e-04
